Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000101997	Gm28722	1	-	90453394	90454501	0.0	0.0	0.0
ENSMUSG00000101330	Gm10193	1	+	105764444	105764674	0.0	0.0	0.0
ENSMUSG00000066797	Zfp648	1	+	154201187	154205689	0.0	0.0	0.0
ENSMUSG00000080391	Gm23785	1	-	29361275	29361370	0.0	0.0	0.0
ENSMUSG00000101764	4930556G22Rik	1	-	71983681	72038731	0.0	0.0	0.0
ENSMUSG00000098529	Gm27362	1	-	31122725	31122862	0.0	0.0	0.0
ENSMUSG00000095393	Gm25619	1	+	139786983	139787086	0.0	0.0	0.0
ENSMUSG00000099458	Gm19123	1	+	26466236	26466886	0.0	0.0	0.0
ENSMUSG00000101702	1700072G22Rik	1	-	51457932	51458931	0.0	0.0	0.0
ENSMUSG00000100178	Gm5267	1	+	42103289	42104333	0.0	0.0	0.0
ENSMUSG00000026331	Slco6c1	1	-	97059038	97128301	0.0	0.0	0.0
ENSMUSG00000099842	Gm4034	1	-	148937897	148938376	0.0	0.0	0.0
ENSMUSG00000102405	Gm37863	1	+	53791201	53792657	0.0	0.0	0.0
ENSMUSG00000103980	Gm37450	1	+	171541692	171541861	0.0	0.0	0.0
ENSMUSG00000026394	Atp6v1g3	1	+	138273738	138289462	0.0	0.0	0.0
ENSMUSG00000026459	Myog	1	+	134289989	134292548	0.0	0.0	0.0
ENSMUSG00000089703	Gm15833	1	+	44212162	44213118	0.0	0.0	0.0
ENSMUSG00000026572	Tbx19	1	-	165137855	165160773	0.0	0.0	0.0
ENSMUSG00000084332	Gm8840	1	-	69130914	69131299	0.0	0.0	0.0
ENSMUSG00000102766	Gm6420	1	-	23255685	23256407	0.0	0.0	0.0
ENSMUSG00000103282	Gm37275	1	+	6929759	6929788	0.0	0.0	0.0
ENSMUSG00000088779	Gm26034	1	+	132100639	132100754	0.0	0.0	0.0
ENSMUSG00000104395	Gm37957	1	+	67903230	67905532	0.0	0.0	0.0
ENSMUSG00000104352	Gm7182	1	-	5276106	5277337	0.0	0.0	0.0
ENSMUSG00000104461	Gm37662	1	+	185091991	185099547	0.0	0.0	0.0
ENSMUSG00000051998	Lax1	1	-	133679091	133690108	0.0	0.0	0.0
ENSMUSG00000101333	Gm4753	1	+	88932319	88933573	0.0	0.0	0.0
ENSMUSG00000101171	Gm7593	1	-	13407012	13407655	0.0	0.0	0.0
ENSMUSG00000100767	Gm3508	1	-	119241962	119242753	0.0	0.0	0.0
ENSMUSG00000047661	1600012P17Rik	1	-	158967701	158980463	0.0	0.0	0.0
ENSMUSG00000102794	Gm37712	1	-	184376344	184382441	0.0	0.0	0.0
ENSMUSG00000104396	Gm37959	1	-	84392503	84395399	0.0	0.0	0.0
ENSMUSG00000101571	Gm6187	1	-	9396773	9398687	0.0	0.0	0.0
ENSMUSG00000101705	Gm28380	1	+	91611406	91624500	0.0	0.0	0.0
ENSMUSG00000100357	Gm28181	1	-	151549245	151550943	0.0	0.0	0.0
ENSMUSG00000089334	Gm24349	1	+	53100050	53100150	0.0	0.0	0.0
ENSMUSG00000099448	Gm18801	1	-	105955775	105956310	0.0	0.0	0.0
ENSMUSG00000102768	Gm19002	1	+	7315451	7316462	0.0	0.0	0.0
ENSMUSG00000100866	Gm28830	1	+	48527639	48527851	0.0	0.0	0.0
ENSMUSG00000104397	Gm37958	1	-	34329433	34330307	0.0	0.0	0.0
ENSMUSG00000100397	Gm28071	1	+	79957580	79958057	0.0	0.0	0.0
ENSMUSG00000103061	Gm36970	1	-	90837275	90839133	0.0	0.0	0.0
ENSMUSG00000103241	Gm38089	1	+	28569918	28571431	0.0	0.0	0.0
ENSMUSG00000102706	Gm7417	1	-	6382634	6383106	0.0	0.0	0.0
ENSMUSG00000101661	Gm28392	1	-	145315156	145315548	0.0	0.0	0.0
ENSMUSG00000026609	Ush2a	1	+	188262023	188965041	0.0	0.0	0.0
ENSMUSG00000045381	Olfr433	1	+	174041118	174043523	0.0	0.0	0.0
ENSMUSG00000046486	Olfr231	1	-	174117091	174118014	0.0	0.0	0.0
ENSMUSG00000102368	4930590L20Rik	1	-	140570176	140656404	0.0	0.0	0.0
ENSMUSG00000103230	Gm17970	1	+	40353852	40354536	0.0	0.0	0.0
ENSMUSG00000099884	Gm8204	1	-	112873845	112875988	0.0	0.0	0.0
ENSMUSG00000100025	Gm8141	1	+	109833024	109834746	0.0	0.0	0.0
ENSMUSG00000097398	Platr5	1	+	88754890	88755736	0.0	0.0	0.0
ENSMUSG00000102682	Gm37223	1	+	184358329	184394271	0.0	0.0	0.0
ENSMUSG00000101242	Gm28319	1	-	51138281	51141222	0.0	0.0	0.0
ENSMUSG00000099707	Gm8883	1	+	71888112	71891204	0.0	0.0	0.0
ENSMUSG00000097823	Gm16701	1	-	166998295	167000841	0.0	0.0	0.0
ENSMUSG00000103571	Gm37114	1	+	82105180	82106983	0.0	0.0	0.0
ENSMUSG00000026336	Slco6d1	1	+	98421124	98516991	0.0	0.0	0.0
ENSMUSG00000100014	Gm29290	1	+	153939226	153941290	0.0	0.0	0.0
ENSMUSG00000065340	Gm25578	1	+	124490856	124490959	0.0	0.0	0.0
ENSMUSG00000086721	Gm13750	1	+	64150201	64150665	0.0	0.0	0.0
ENSMUSG00000089937	Gm7281	1	-	85332716	85342086	0.0	0.0	0.0
ENSMUSG00000103670	Gm37622	1	+	155231304	155233159	0.0	0.0	0.0
ENSMUSG00000103708	Gm33222	1	-	36002985	36011044	0.0	0.0	0.0
ENSMUSG00000091950	Olfr421-ps1	1	+	174151481	174152530	0.0	0.0	0.0
ENSMUSG00000092572	Serpinb10	1	+	107529003	107549271	0.0	0.0	0.0
ENSMUSG00000102337	Gm37232	1	-	167296033	167296399	0.0	0.0	0.0
ENSMUSG00000101226	Gm20954	1	-	23345956	23346599	0.0	0.0	0.0
ENSMUSG00000026567	Adcy10	1	+	165485183	165576774	0.0	0.0	0.0
ENSMUSG00000102484	Gm37923	1	+	166092415	166092575	0.0	0.0	0.0
ENSMUSG00000098316	Mir7683	1	-	171641840	171641900	0.0	0.0	0.0
ENSMUSG00000088510	Gm23036	1	-	102413923	102414021	0.0	0.0	0.0
ENSMUSG00000101199	Gm9687	1	+	150145968	150146569	0.0	0.0	0.0
ENSMUSG00000092948	Gm23393	1	-	116394342	116394413	0.0	0.0	0.0
ENSMUSG00000101395	Gm8241	1	+	43898294	43899109	0.0	0.0	0.0
ENSMUSG00000103709	Nras-ps2	1	-	7189742	7189919	0.0	0.0	0.0
ENSMUSG00000026395	Ptprc	1	-	138062861	138175708	0.0	0.0	0.0
ENSMUSG00000101573	Gm28361	1	+	117578391	117578864	0.0	0.0	0.0
ENSMUSG00000103338	Olfr1409-ps1	1	-	173097997	173098248	0.0	0.0	0.0
ENSMUSG00000099943	Gm18181	1	-	113582771	113583506	0.0	0.0	0.0
ENSMUSG00000103631	Gm38060	1	+	160839168	160839631	0.0	0.0	0.0
ENSMUSG00000084228	Gm8080	1	-	107020137	107025325	0.0	0.0	0.0
ENSMUSG00000036480	Prss56	1	+	87183313	87188405	0.0	0.0	0.0
ENSMUSG00000092245	Gm17973	1	+	119986795	119987314	0.0	0.0	0.0
ENSMUSG00000073601	Serpinb3c	1	-	107271201	107278371	0.0	0.0	0.0
ENSMUSG00000102245	Gm37713	1	+	157621272	157621469	0.0	0.0	0.0
ENSMUSG00000036574	1700019O17Rik	1	+	86426329	86428052	0.0	0.0	0.0
ENSMUSG00000005339	Fcer1a	1	-	173221284	173227214	0.0	0.0	0.0
ENSMUSG00000080878	Gm15618	1	-	152407074	152407525	0.0	0.0	0.0
ENSMUSG00000064954	Gm24919	1	+	178390819	178390924	0.0	0.0	0.0
ENSMUSG00000089395	Gm23024	1	+	32726639	32726930	0.0	0.0	0.0
ENSMUSG00000102481	Gm37925	1	-	84665189	84669443	0.0	0.0	0.0
ENSMUSG00000103246	Gm38090	1	-	47433824	47435765	0.0	0.0	0.0
ENSMUSG00000101061	Platr1	1	+	134435628	134439597	0.0	0.0	0.0
ENSMUSG00000102413	Gm36937	1	+	172322994	172323661	0.0	0.0	0.0
ENSMUSG00000100069	Gm6801	1	+	53390415	53392585	0.0	0.0	0.0
ENSMUSG00000097028	Ptgs2os	1	-	150074873	150099963	0.0	0.0	0.0
ENSMUSG00000102231	1700074A21Rik	1	-	37299352	37299697	0.0	0.0	0.0
ENSMUSG00000100702	Gm8976	1	-	152949395	152950097	0.0	0.0	0.0
ENSMUSG00000077736	Gm24555	1	+	83921918	83922041	0.0	0.0	0.0
ENSMUSG00000101482	Gm28883	1	+	135869782	135870150	0.0	0.0	0.0
ENSMUSG00000087247	Fam150a	1	+	6359218	6394731	0.0	0.0	0.0
ENSMUSG00000040629	Mael	1	-	166201201	166238747	0.0	0.0	0.0
ENSMUSG00000102975	Gm37347	1	+	40088511	40091581	0.0	0.0	0.0
ENSMUSG00000026420	Il24	1	-	130882074	130887454	0.0	0.0	0.0
ENSMUSG00000103724	Gm37096	1	-	149431910	149433967	0.0	0.0	0.0
ENSMUSG00000038530	Rgs4	1	-	169741477	169747642	0.0	0.0	0.0
ENSMUSG00000087514	Gm16076	1	-	69091913	69106740	0.0	0.0	0.0
ENSMUSG00000102740	Gm37599	1	+	141356789	141357277	0.0	0.0	0.0
ENSMUSG00000089553	Gm24176	1	+	23245211	23245331	0.0	0.0	0.0
ENSMUSG00000059483	Gm5528	1	+	72004288	72004767	0.0	0.0	0.0
ENSMUSG00000085248	Gm11587	1	+	61301909	61307746	0.0	0.0	0.0
ENSMUSG00000079330	Lemd1	1	+	132191431	132259227	0.0	0.0	0.0
ENSMUSG00000102063	Gm28706	1	+	125444567	125447398	0.0	0.0	0.0
ENSMUSG00000099577	Gm3605	1	+	49498553	49498992	0.0	0.0	0.0
ENSMUSG00000088145	Gm24719	1	-	159983496	159983605	0.0	0.0	0.0
ENSMUSG00000102408	4930568G15Rik	1	-	165064024	165091928	0.0	0.0	0.0
ENSMUSG00000097648	9330185C12Rik	1	-	113891385	113964134	0.0	0.0	0.0
ENSMUSG00000088750	Gm24901	1	+	33191993	33192102	0.0	0.0	0.0
ENSMUSG00000045515	Pou3f3	1	+	42695768	42703176	0.0	0.0	0.0
ENSMUSG00000101574	1700112H15Rik	1	-	184527841	184557691	0.0	0.0	0.0
ENSMUSG00000102491	Gm36986	1	-	55960404	55960756	0.0	0.0	0.0
ENSMUSG00000102685	Gm37373	1	-	57520831	57523642	0.0	0.0	0.0
ENSMUSG00000098249	Gm27330	1	-	50222389	50222520	0.0	0.0	0.0
ENSMUSG00000101231	Gm28283	1	-	108612337	108612514	0.0	0.0	0.0
ENSMUSG00000092906	Gm25736	1	+	51015313	51015413	0.0	0.0	0.0
ENSMUSG00000089345	Gm22665	1	-	69921473	69921747	0.0	0.0	0.0
ENSMUSG00000038147	Cd84	1	+	171839697	171890718	0.0	0.0	0.0
ENSMUSG00000083422	Gm15604	1	-	10554098	10555553	0.0	0.0	0.0
ENSMUSG00000104812	Gm44329	1	-	150063157	150063268	0.0	0.0	0.0
ENSMUSG00000065865	Gm24030	1	+	117536301	117536464	0.0	0.0	0.0
ENSMUSG00000102751	Gm37057	1	+	137252142	137254057	0.0	0.0	0.0
ENSMUSG00000104516	Gm9884	1	+	25830657	25831878	0.0	0.0	0.0
ENSMUSG00000038179	Slamf7	1	-	171632403	171653035	0.0	0.0	0.0
ENSMUSG00000099877	Pinc	1	-	73390775	73407569	0.0	0.0	0.0
ENSMUSG00000040485	Lrrc52	1	-	167445669	167466780	0.0	0.0	0.0
ENSMUSG00000033722	BC034090	1	-	155212471	155244444	0.0	0.0	0.0
ENSMUSG00000101634	1700066B17Rik	1	-	39839175	39847334	0.0	0.0	0.0
ENSMUSG00000102920	Olfr416-ps1	1	+	174374547	174375683	0.0	0.0	0.0
ENSMUSG00000070896	Rpl23a-ps1	1	+	45981548	45982012	0.0	0.0	0.0
ENSMUSG00000103051	Gm7871	1	-	173712735	173715660	0.0	0.0	0.0
ENSMUSG00000104423	A030005K14Rik	1	-	83058286	83059378	0.0	0.0	0.0
ENSMUSG00000073528	Gm10530	1	+	159614749	159684876	0.0	0.0	0.0
ENSMUSG00000099752	Gm29018	1	+	59014224	59059481	0.0	0.0	0.0
ENSMUSG00000104517	Gm18407	1	-	165643899	165644688	0.0	0.0	0.0
ENSMUSG00000103052	Gm38272	1	-	70310512	70312911	0.0	0.0	0.0
ENSMUSG00000026063	Pih1d3	1	+	31222838	31224288	0.0	0.0	0.0
ENSMUSG00000088970	Gm23763	1	-	136990211	136990270	0.0	0.0	0.0
ENSMUSG00000104413	Gm37065	1	-	171909957	171919356	0.0	0.0	0.0
ENSMUSG00000101973	Gm29516	1	+	147990085	147990552	0.0	0.0	0.0
ENSMUSG00000060424	Pantr1	1	-	42590782	42694842	0.0	0.0	0.0
ENSMUSG00000088291	Gm26412	1	-	171732060	171732114	0.0	0.0	0.0
ENSMUSG00000073722	4931408C20Rik	1	-	26681814	26687460	0.0	0.0	0.0
ENSMUSG00000102518	Gm38339	1	-	80146973	80148801	0.0	0.0	0.0
ENSMUSG00000038421	Fcrla	1	-	170917576	170927583	0.0	0.0	0.0
ENSMUSG00000096939	Gm8321	1	+	119157586	119158565	0.0	0.0	0.0
ENSMUSG00000032487	Ptgs2	1	+	150100031	150108227	0.0	0.0	0.0
ENSMUSG00000100648	Gm28659	1	+	10868688	10869446	0.0	0.0	0.0
ENSMUSG00000093660	Gm26505	2	+	113288273	113288438	0.0	0.0	0.0
ENSMUSG00000086425	F730016J06Rik	2	+	28095477	28127731	0.0	0.0	0.0
ENSMUSG00000082924	Gm11462	2	+	165959789	165960350	0.0	0.0	0.0
ENSMUSG00000079175	Gm11060	2	+	105092018	105093760	0.0	0.0	0.0
ENSMUSG00000088754	Gm24905	2	+	34916250	34916353	0.0	0.0	0.0
ENSMUSG00000086519	Gm13393	2	+	29088666	29094501	0.0	0.0	0.0
ENSMUSG00000083671	Gm14304	2	-	131454128	131454640	0.0	0.0	0.0
ENSMUSG00000044405	Adig	2	+	158502612	158508198	0.0	0.0	0.0
ENSMUSG00000085682	Gm14267	2	-	166502101	166505584	0.0	0.0	0.0
ENSMUSG00000070853	Olfr1120	2	+	87357446	87358390	0.0	0.0	0.0
ENSMUSG00000075168	Olfr1099	2	-	86958518	86959456	0.0	0.0	0.0
ENSMUSG00000016998	Svs4	2	-	164275952	164278459	0.0	0.0	0.0
ENSMUSG00000084372	Gm13988	2	+	123273924	123274211	0.0	0.0	0.0
ENSMUSG00000075334	Rprm	2	-	54084093	54085552	0.0	0.0	0.0
ENSMUSG00000087618	Gm14114	2	-	146828327	146839732	0.0	0.0	0.0
ENSMUSG00000077290	Gm25407	2	-	157713668	157713801	0.0	0.0	0.0
ENSMUSG00000094873	Gm13812	2	-	100460188	100461534	0.0	0.0	0.0
ENSMUSG00000077404	Gm25420	2	+	80707589	80707715	0.0	0.0	0.0
ENSMUSG00000083110	Gm14073	2	-	140110022	140110402	0.0	0.0	0.0
ENSMUSG00000098489	Mir7678	2	-	164354313	164354383	0.0	0.0	0.0
ENSMUSG00000070144	Mir1a-1	2	+	180389048	180389124	0.0	0.0	0.0
ENSMUSG00000087337	Gm14144	2	-	151264603	151278836	0.0	0.0	0.0
ENSMUSG00000083009	Gm1335	2	-	93940299	93940878	0.0	0.0	0.0
ENSMUSG00000082687	Gm11474	2	-	167535166	167535442	0.0	0.0	0.0
ENSMUSG00000081591	Gm13440	2	+	36909095	36909590	0.0	0.0	0.0
ENSMUSG00000083291	Gm13679	2	+	83390129	83390612	0.0	0.0	0.0
ENSMUSG00000084756	Gm13881	2	+	103912024	103918960	0.0	0.0	0.0
ENSMUSG00000094074	Olfr1292-ps1	2	-	111508573	111509511	0.0	0.0	0.0
ENSMUSG00000081229	Lamr1-ps1	2	+	131904086	131904959	0.0	0.0	0.0
ENSMUSG00000048038	Ccdc187	2	-	26271646	26294557	0.0	0.0	0.0
ENSMUSG00000087219	Gm13376	2	+	21097099	21120659	0.0	0.0	0.0
ENSMUSG00000088197	Gm24138	2	-	65376169	65376282	0.0	0.0	0.0
ENSMUSG00000034059	Ypel4	2	+	84734058	84738655	0.0	0.0	0.0
ENSMUSG00000082428	Gm13742	2	-	87640337	87640793	0.0	0.0	0.0
ENSMUSG00000086737	Gm13763	2	-	88930950	88938013	0.0	0.0	0.0
ENSMUSG00000083975	Gm14215	2	-	154713502	154713722	0.0	0.0	0.0
ENSMUSG00000062757	Olfr1206	2	+	88864607	88865530	0.0	0.0	0.0
ENSMUSG00000065237	Gm22975	2	+	74624642	74624748	0.0	0.0	0.0
ENSMUSG00000100601	Olfr1245	2	-	89574801	89575724	0.0	0.0	0.0
ENSMUSG00000016255	Tubb1	2	+	174450695	174457882	0.0	0.0	0.0
ENSMUSG00000083594	Gm13722	2	-	86090336	86093401	0.0	0.0	0.0
ENSMUSG00000083230	Gm14158	2	+	152457771	152458078	0.0	0.0	0.0
ENSMUSG00000068818	Olfr1132	2	-	87634819	87635745	0.0	0.0	0.0
ENSMUSG00000086800	4930556L07Rik	2	-	151747578	151749978	0.0	0.0	0.0
ENSMUSG00000059429	Olfr365	2	+	37201243	37202181	0.0	0.0	0.0
ENSMUSG00000085293	Gm13817	2	-	92529694	92540980	0.0	0.0	0.0
ENSMUSG00000086758	Gm13912	2	-	108183716	108291319	0.0	0.0	0.0
ENSMUSG00000109287	RP23-336F11.37	2	+	111528414	111528538	0.0	0.0	0.0
ENSMUSG00000079602	9230102O04Rik	2	-	9883041	9889540	0.0	0.0	0.0
ENSMUSG00000089144	Gm25264	2	-	46606967	46607083	0.0	0.0	0.0
ENSMUSG00000083950	Gm14466	2	-	79022821	79023271	0.0	0.0	0.0
ENSMUSG00000074665	Bpifb4	2	+	153938212	153964101	0.0	0.0	0.0
ENSMUSG00000084294	Gm13533	2	-	57643648	57643824	0.0	0.0	0.0
ENSMUSG00000075014	Gm10800	2	-	98666547	98667301	0.0	0.0	0.0
ENSMUSG00000027577	Chrna4	2	-	181018380	181043546	0.0	0.0	0.0
ENSMUSG00000050603	Olfr1008	2	+	85689431	85690372	0.0	0.0	0.0
ENSMUSG00000082196	Gm14231	2	-	156789812	156790403	0.0	0.0	0.0
ENSMUSG00000005232	G6pc2	2	+	69211073	69227841	0.0	0.0	0.0
ENSMUSG00000085218	BB218582	2	-	106642914	106650364	0.0	0.0	0.0
ENSMUSG00000082666	Gm13677	2	-	82122517	82123111	0.0	0.0	0.0
ENSMUSG00000068819	Olfr1131	2	+	87628465	87629394	0.0	0.0	0.0
ENSMUSG00000084295	Olfr1235-ps1	2	-	89384897	89390234	0.0	0.0	0.0
ENSMUSG00000086250	Gm14095	2	-	132483212	132501148	0.0	0.0	0.0
ENSMUSG00000079604	Gm13219	2	+	9352431	9447676	0.0	0.0	0.0
ENSMUSG00000078998	Bpifa6	2	+	153974945	154000495	0.0	0.0	0.0
ENSMUSG00000076233	Gm22761	2	-	103843418	103843513	0.0	0.0	0.0
ENSMUSG00000084209	Gm13811	2	+	100336203	100336458	0.0	0.0	0.0
ENSMUSG00000086667	Gm13434	2	-	37088288	37089164	0.0	0.0	0.0
ENSMUSG00000036401	Glt6d1	2	-	25793859	25815848	0.0	0.0	0.0
ENSMUSG00000109296	RP23-336F11.36	2	+	111326520	111328253	0.0	0.0	0.0
ENSMUSG00000099424	Gm28641	2	+	7529939	7531307	0.0	0.0	0.0
ENSMUSG00000062124	Defb45	2	-	152593191	152599399	0.0	0.0	0.0
ENSMUSG00000070856	Olfr1115	2	+	87251939	87252919	0.0	0.0	0.0
ENSMUSG00000081234	Olfr1150-ps1	2	+	87846273	87847209	0.0	0.0	0.0
ENSMUSG00000079966	Gm14058	2	-	122214620	122215354	0.0	0.0	0.0
ENSMUSG00000026668	Ucma	2	+	4976122	4985748	0.0	0.0	0.0
ENSMUSG00000000305	Cdh4	2	+	179442431	179899373	0.0	0.0	0.0
ENSMUSG00000085198	4933416E03Rik	2	+	159947341	159981288	0.0	0.0	0.0
ENSMUSG00000084297	Gm13755	2	+	80890106	80894441	0.0	0.0	0.0
ENSMUSG00000084606	Gm23118	2	-	5259929	5260115	0.0	0.0	0.0
ENSMUSG00000099470	Gm29340	2	-	116972575	116976428	0.0	0.0	0.0
ENSMUSG00000082235	Gm13326	2	-	16978821	16979831	0.0	0.0	0.0
ENSMUSG00000075405	9430097D07Rik	2	-	32574184	32575684	0.0	0.0	0.0
ENSMUSG00000080158	Gm14385	2	-	174484701	174485576	0.0	0.0	0.0
ENSMUSG00000082689	Gm14156	2	+	152467394	152467876	0.0	0.0	0.0
ENSMUSG00000062793	Olfr1158	2	+	87990113	87991054	0.0	0.0	0.0
ENSMUSG00000085728	Gm14339	2	+	180847652	180849046	0.0	0.0	0.0
ENSMUSG00000103542	Gm34768	2	+	11900082	11910310	0.0	0.0	0.0
ENSMUSG00000084935	Gm14161	2	-	152549714	152553932	0.0	0.0	0.0
ENSMUSG00000042796	Olfr1032	2	+	86007778	86008710	0.0	0.0	0.0
ENSMUSG00000077236	Gm22439	2	+	104578945	104579076	0.0	0.0	0.0
ENSMUSG00000084320	Gm14125	2	+	150305528	150306516	0.0	0.0	0.0
ENSMUSG00000085691	Gm14216	2	-	154722352	154738451	0.0	0.0	0.0
ENSMUSG00000070857	Olfr1113	2	+	87212894	87213874	0.0	0.0	0.0
ENSMUSG00000085158	Gm14264	2	-	170652434	170662465	0.0	0.0	0.0
ENSMUSG00000098299	Mir7224	2	+	67675457	67675516	0.0	0.0	0.0
ENSMUSG00000102674	8030442B05Rik	2	-	11338366	11398501	0.0	0.0	0.0
ENSMUSG00000083391	Gm14148	2	+	151374008	151375047	0.0	0.0	0.0
ENSMUSG00000047149	Olfr1052	2	+	86297818	86298756	0.0	0.0	0.0
ENSMUSG00000075006	Gm10799	2	-	104068047	104068550	0.0	0.0	0.0
ENSMUSG00000089472	Gm25368	2	+	21171083	21171213	0.0	0.0	0.0
ENSMUSG00000103237	Gm18547	2	+	10893709	10894519	0.0	0.0	0.0
ENSMUSG00000084460	Gm22957	2	+	97117414	97117536	0.0	0.0	0.0
ENSMUSG00000027416	Otor	2	+	143078473	143081713	0.0	0.0	0.0
ENSMUSG00000093410	Gm20638	2	+	109673166	109674093	0.0	0.0	0.0
ENSMUSG00000023391	Dlx2	2	-	71543408	71546754	0.0	0.0	0.0
ENSMUSG00000036770	4933433C11Rik	2	-	25212207	25214637	0.0	0.0	0.0
ENSMUSG00000102473	Gm37243	2	-	75348111	75348705	0.0	0.0	0.0
ENSMUSG00000035238	Kcnk15	2	+	163853651	163859746	0.0	0.0	0.0
ENSMUSG00000077480	Gm23439	2	-	107886508	107886639	0.0	0.0	0.0
ENSMUSG00000086908	Gm13598	2	-	67157646	67194735	0.0	0.0	0.0
ENSMUSG00000077411	Gm23749	2	-	108079912	108080042	0.0	0.0	0.0
ENSMUSG00000034780	B3galt1	2	+	67565871	68122689	0.0	0.0	0.0
ENSMUSG00000085545	Gm13553	2	-	26186729	26191678	0.0	0.0	0.0
ENSMUSG00000086630	Gm14397	2	+	165159412	165163969	0.0	0.0	0.0
ENSMUSG00000050468	Astl	2	+	127338639	127357651	0.0	0.0	0.0
ENSMUSG00000084239	Gm14463	2	+	78657429	78657926	0.0	0.0	0.0
ENSMUSG00000086109	Gm13391	2	+	6472000	6478619	0.0	0.0	0.0
ENSMUSG00000086980	Gm13791	2	-	92856167	92913663	0.0	0.0	0.0
ENSMUSG00000027202	Slc12a1	2	+	125152505	125230002	0.0	0.0	0.0
ENSMUSG00000050781	Olfr1284	2	+	111306201	111307142	0.0	0.0	0.0
ENSMUSG00000079169	Gm15130	2	-	111134114	111152936	0.0	0.0	0.0
ENSMUSG00000053475	Tnfaip6	2	+	52038009	52056686	0.0	0.0	0.0
ENSMUSG00000085071	Gm14066	2	-	139256876	139677714	0.0	0.0	0.0
ENSMUSG00000099683	Gm28214	2	+	137198983	137199732	0.0	0.0	0.0
ENSMUSG00000082997	Gm13975	2	+	114708112	114708893	0.0	0.0	0.0
ENSMUSG00000103413	Gm38389	2	-	34097397	34111444	0.0	0.0	0.0
ENSMUSG00000059023	Olfr1201	2	+	88794384	88795307	0.0	0.0	0.0
ENSMUSG00000106336	Mir129b	2	+	94241378	94241442	0.0	0.0	0.0
ENSMUSG00000080782	Gm13495	2	-	51938133	51938669	0.0	0.0	0.0
ENSMUSG00000083547	Gm13321	2	-	12421627	12422026	0.0	0.0	0.0
ENSMUSG00000039476	Prrx2	2	+	30834972	30881251	0.0	0.0	0.0
ENSMUSG00000086650	A430048G15Rik	2	+	133432095	133453362	0.0	0.0	0.0
ENSMUSG00000089720	Gm13734	2	-	87135941	87140222	0.0	0.0	0.0
ENSMUSG00000017817	Jph2	2	-	163336242	163397993	0.0	0.0	0.0
ENSMUSG00000092397	C130080G10Rik	2	+	114054335	114064868	0.0	0.0	0.0
ENSMUSG00000085580	1700061F12Rik	2	+	9189515	9197477	0.0	0.0	0.0
ENSMUSG00000083264	Gm11461	2	-	165925266	165925841	0.0	0.0	0.0
ENSMUSG00000074899	Sptbn5	2	-	120059068	120085772	0.0	0.0	0.0
ENSMUSG00000025783	4930412O13Rik	2	+	9881252	9883921	0.0	0.0	0.0
ENSMUSG00000084143	Gm13400	2	-	30923978	30924357	0.0	0.0	0.0
ENSMUSG00000056544	Defb21	2	+	152572744	152574944	0.0	0.0	0.0
ENSMUSG00000036449	Lcn8	2	+	25653120	25656217	0.0	0.0	0.0
ENSMUSG00000081484	Gm13492	2	-	51817905	51818569	0.0	0.0	0.0
ENSMUSG00000027419	Pcsk2	2	+	143546156	143816285	0.0	0.0	0.0
ENSMUSG00000026650	Meig1	2	-	3409043	3422648	0.0	0.0	0.0
ENSMUSG00000080415	Gm26469	2	+	169061120	169061240	0.0	0.0	0.0
ENSMUSG00000074625	Arhgap40	2	+	158512796	158550762	0.0	0.0	0.0
ENSMUSG00000086036	Gm14254	2	-	163152895	163156106	0.0	0.0	0.0
ENSMUSG00000083320	Gm13935	2	-	110418170	110419619	0.0	0.0	0.0
ENSMUSG00000075193	Olfr1051	2	-	86275559	86276485	0.0	0.0	0.0
ENSMUSG00000050587	Lrrc4c	2	+	96318169	97631666	0.0	0.0	0.0
ENSMUSG00000083722	Adgrd2-ps	2	+	38671158	38687651	0.0	0.0	0.0
ENSMUSG00000083661	Gm11473	2	-	167281419	167281777	0.0	0.0	0.0
ENSMUSG00000067996	Bpifb9b	2	+	154307227	154320646	0.0	0.0	0.0
ENSMUSG00000062651	H2afb1	2	-	17996417	17996958	0.0	0.0	0.0
ENSMUSG00000075416	Gm14488	2	-	30713147	30720057	0.0	0.0	0.0
ENSMUSG00000074947	Olfr1312	2	-	112042077	112043030	0.0	0.0	0.0
ENSMUSG00000083378	Gm13196	2	+	4700238	4700616	0.0	0.0	0.0
ENSMUSG00000083487	Gm13888	2	-	105031866	105032287	0.0	0.0	0.0
ENSMUSG00000087800	Gm25569	2	-	165270046	165270176	0.0	0.0	0.0
ENSMUSG00000076950	Gm24933	2	-	16959909	16960018	0.0	0.0	0.0
ENSMUSG00000083143	Gm13424	2	+	31660470	31661427	0.0	0.0	0.0
ENSMUSG00000082417	Gm13740	2	-	87546893	87547202	0.0	0.0	0.0
ENSMUSG00000103786	Gm37525	2	-	3351134	3354004	0.0	0.0	0.0
ENSMUSG00000049843	Olfr1102	2	+	87001971	87002945	0.0	0.0	0.0
ENSMUSG00000075081	Olfr1247	2	-	89609156	89614022	0.0	0.0	0.0
ENSMUSG00000075194	Olfr1049	2	-	86254765	86255691	0.0	0.0	0.0
ENSMUSG00000074965	Olfr1277	2	-	111269427	111270387	0.0	0.0	0.0
